 !
 ! THE 2BIGB SED DATABASE
 !
 ! THIS FILE CAN BE UPLOADED AT https://tools.asdc.asi.it/SED/        
 ! USING THE USER DATA INTERFACE
 !
 ! IF YOU ARE A NEW USER, FOLLOW THE STEPS: 
 ! - GO TO https://tools.ssdc.asi.it/SED/ AND CREATE AN ACCOUNT 
 ! - LOGIN TO YOUR ACCOUNT 
 ! - GO TO 'USER DATA' AT https://tools.ssdc.asi.it/SED/userdata.jsp
 ! - SELECT THE 'MULTIPLE SOURCE' UPLOAD OPTION 
 ! - FILL THE REQUIRED FIELDS TO IDENTIFY YOUR NEW DATABASE
 ! - UPLOAD THIS TABLE
 ! - FROM NOW ON, THE SED DATA POINTS WILL SHOW UP WHEN YOU CENTER AT 2BIGB SOURCES
 !
 ! THE GAMMA-RAY SEDs WILL ALSO BE AVAILABLE VIA http://vo.bsdc.icranet.org 
 !
 !
 ! Use ! to comment row - Delimiter used '|'
 !
 ! The table head has the following input information:
 !
 ! R.A (deg.)  |  Dec. (deg.) | frequency (Hz) | frequency_error (Hz) | ...
 ! ... flux (erg/cm2/s) |  flux_error (erg/cm2/s) |  tstart  |  tstop | ...   
 ! ... flux_limit_flag(UL= UpperLimit)
 !             
 !
  6.64838   |      -46.01936   |      1.2089E25   |      |      4.131E-13   |      1.63E-13    |       |       |       -      
  6.64838   |      -46.01936   |      2.4179E25   |      |      2.383E-13   |      8.056E-14   |       |       |       -      
  6.64838   |      -46.01936   |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  7.36917   |      20.89269    |      2.4179E23   |      |      1.97E-13    |      0.0         |       |       |       UL     
  7.36917   |      20.89269    |      4.1105E23   |      |      6.45E-14    |      5.857E-14   |       |       |       -      
  7.36917   |      20.89269    |      7.2539E23   |      |      1.133E-13   |      5.961E-14   |       |       |       -      
  7.36917   |      20.89269    |      1.2089E24   |      |      1.671E-13   |      5.399E-14   |       |       |       -      
  7.36917   |      20.89269    |      2.4179E24   |      |      2.804E-13   |      7.58E-14    |       |       |       -      
  7.36917   |      20.89269    |      4.1105E24   |      |      3.235E-13   |      9.893E-14   |       |       |       -      
  7.36917   |      20.89269    |      7.2539E24   |      |      3.179E-13   |      1.283E-13   |       |       |       -      
  7.36917   |      20.89269    |      1.2089E25   |      |      2.531E-13   |      1.523E-13   |       |       |       -      
  7.36917   |      20.89269    |      2.4179E25   |      |      3.88E-13    |      0.0         |       |       |       UL     
  7.36917   |      20.89269    |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  7.58508   |      -16.78694   |      2.4179E23   |      |      2.703E-13   |      8.959E-14   |       |       |       -      
  7.58508   |      -16.78694   |      4.1105E23   |      |      3.621E-13   |      7.196E-14   |       |       |       -      
  7.58508   |      -16.78694   |      7.2539E23   |      |      4.735E-13   |      6.93E-14    |       |       |       -      
  7.58508   |      -16.78694   |      1.2089E24   |      |      5.139E-13   |      7.725E-14   |       |       |       -      
  7.58508   |      -16.78694   |      2.4179E24   |      |      6.703E-13   |      1.15E-13    |       |       |       -      
  7.58508   |      -16.78694   |      4.1105E24   |      |      7.172E-13   |      1.084E-13   |       |       |       -      
  7.58508   |      -16.78694   |      7.2539E24   |      |      7.206E-13   |      1.947E-13   |       |       |       -      
  7.58508   |      -16.78694   |      1.2089E25   |      |      6.276E-13   |      1.675E-13   |       |       |       -      
  7.58508   |      -16.78694   |      2.4179E25   |      |      3.207E-13   |      2.16E-13    |       |       |       -      
  7.58508   |      -16.78694   |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  7.83212   |      7.41483     |      2.4179E23   |      |      2.13E-13    |      9.692E-14   |       |       |       -      
  7.83212   |      7.41483     |      4.1105E23   |      |      2.077E-13   |      6.929E-14   |       |       |       -      
  7.83212   |      7.41483     |      7.2539E23   |      |      2.539E-13   |      6.447E-14   |       |       |       -      
  7.83212   |      7.41483     |      1.2089E24   |      |      2.659E-13   |      6.49E-14    |       |       |       -      
  7.83212   |      7.41483     |      2.4179E24   |      |      2.982E-13   |      8.676E-14   |       |       |       -      
  7.83212   |      7.41483     |      4.1105E24   |      |      2.99E-13    |      9.759E-14   |       |       |       -      
  7.83212   |      7.41483     |      7.2539E24   |      |      3.599E-13   |      1.429E-13   |       |       |       -      
